name;name_enc;region_code;link;category
Hyatt Place Milwaukee Airport;Hyatt%20Place%20Milwaukee%20Airport;mkeza;https://www.hyatt.com/en-US/hotel/wisconsin/hyatt-place-milwaukee-airport/mkeza;1
Hyatt Place Milwaukee-West;Hyatt%20Place%20Milwaukee-West;mkezw;https://www.hyatt.com/en-US/hotel/wisconsin/hyatt-place-milwaukee-west/mkezw;1
Hyatt Place Macaé;Hyatt%20Place%20Maca%C3%A9;gigzm;https://www.hyatt.com/en-US/hotel/brazil/hyatt-place-macae/gigzm;1
Hyatt Place Sao Jose do Rio Preto;Hyatt%20Place%20Sao%20Jose%20do%20Rio%20Preto;sjpzs;https://www.hyatt.com/en-US/hotel/brazil/hyatt-place-sao-jose-do-rio-preto/sjpzs;1
Hyatt Place Bogota / Convention Center;Hyatt%20Place%20Bogota%20%2F%20Convention%20Center;bogzb;https://www.hyatt.com/en-US/hotel/colombia/hyatt-place-bogota-convention-center/bogzb;1
Hyatt Place San Jose/Pinares;Hyatt%20Place%20San%20Jose%2FPinares;sjozp;https://www.hyatt.com/en-US/hotel/costa-rica/hyatt-place-san-jose-pinares/sjozp;1
Hyatt Place San Pedro Sula;Hyatt%20Place%20San%20Pedro%20Sula;sapzs;https://www.hyatt.com/en-US/hotel/honduras/hyatt-place-san-pedro-sula/sapzs;1
Hyatt Place Tegucigalpa;Hyatt%20Place%20Tegucigalpa;tguzt;https://www.hyatt.com/en-US/hotel/honduras/hyatt-place-tegucigalpa/tguzt;1
Hyatt Centric Campestre León;Hyatt%20Centric%20Campestre%20Le%C3%B3n;bjxct;https://www.hyatt.com/en-US/hotel/mexico/hyatt-centric-campestre-leon/bjxct;1
Hyatt House Mexico City/Santa Fe;Hyatt%20House%20Mexico%20City%2FSanta%20Fe;mexxs;https://www.hyatt.com/en-US/hotel/mexico/hyatt-house-mexico-city-santa-fe/mexxs;1
Hyatt Place Aguascalientes/Bonaterra;Hyatt%20Place%20Aguascalientes%2FBonaterra;aguza;https://www.hyatt.com/en-US/hotel/mexico/hyatt-place-aguascalientes-bonaterra/aguza;1
Hyatt Place Celaya;Hyatt%20Place%20Celaya;qrozc;https://www.hyatt.com/en-US/hotel/mexico/hyatt-place-celaya/qrozc;1
Hyatt Place Ciudad del Carmen;Hyatt%20Place%20Ciudad%20del%20Carmen;cmezc;https://www.hyatt.com/en-US/hotel/mexico/hyatt-place-ciudad-del-carmen/cmezc;1
Hyatt Place La Paz;Hyatt%20Place%20La%20Paz;lapzl;https://www.hyatt.com/en-US/hotel/mexico/hyatt-place-la-paz/lapzl;1
Hyatt Place Los Cabos;Hyatt%20Place%20Los%20Cabos;sjdzs;https://www.hyatt.com/en-US/hotel/mexico/hyatt-place-los-cabos/sjdzs;1
Hyatt Place Saltillo;Hyatt%20Place%20Saltillo;slwzs;https://www.hyatt.com/en-US/hotel/mexico/hyatt-place-saltillo/slwzs;1
Hyatt Place Tijuana;Hyatt%20Place%20Tijuana;tijzt;https://www.hyatt.com/en-US/hotel/mexico/hyatt-place-tijuana/tijzt;1
Hyatt Regency Merida;Hyatt%20Regency%20Merida;merid;https://www.hyatt.com/en-US/hotel/mexico/hyatt-regency-merida/merid;1
Hyatt Regency Villahermosa;Hyatt%20Regency%20Villahermosa;villa;https://www.hyatt.com/en-US/hotel/mexico/hyatt-regency-villahermosa/villa;1
Hyatt Place Managua;Hyatt%20Place%20Managua;mgazm;https://www.hyatt.com/en-US/hotel/nicaragua/hyatt-place-managua/mgazm;1
Hyatt Place Panama City/Downtown;Hyatt%20Place%20Panama%20City%2FDowntown;ptyzp;https://www.hyatt.com/en-US/hotel/panama/hyatt-place-panama-city-downtown/ptyzp;1
Hyatt Place Yerevan;Hyatt%20Place%20Yerevan;evnzy;https://www.hyatt.com/en-US/hotel/armenia/hyatt-place-yerevan/evnzy;1
Hyatt Regency Sofia;Hyatt%20Regency%20Sofia;sofrs;https://www.hyatt.com/en-US/hotel/bulgaria/hyatt-regency-sofia/sofrs;1
Hyatt House Frankfurt Eschborn;Hyatt%20House%20Frankfurt%20Eschborn;fraxf;https://www.hyatt.com/en-US/hotel/germany/hyatt-house-frankfurt-eschborn/fraxf;1
Hyatt Place Ekaterinburg;Hyatt%20Place%20Ekaterinburg;yekze;https://www.hyatt.com/en-US/hotel/russia/hyatt-place-ekaterinburg/yekze;1
Hyatt Regency Ekaterinburg;Hyatt%20Regency%20Ekaterinburg;yekhr;https://www.hyatt.com/en-US/hotel/russia/hyatt-regency-ekaterinburg/yekhr;1
Hyatt Regency Belgrade;Hyatt%20Regency%20Belgrade;belgr;https://www.hyatt.com/en-US/hotel/serbia/hyatt-regency-belgrade/belgr;1
Story Hotel Signalfabriken, part of JdV by Hyatt;Story%20Hotel%20Signalfabriken%2C%20part%20of%20JdV%20by%20Hyatt;arnjs;https://www.hyatt.com/en-US/hotel/sweden/story-hotel-signalfabriken/arnjs;1
Story Hotel Studio Malmo, part of JdV by Hyatt ;Story%20Hotel%20Studio%20Malmo%2C%20part%20of%20JdV%20by%20Hyatt%20;mmxjd;https://www.hyatt.com/en-US/hotel/sweden/story-hotel-studio-malmo/mmxjd;1
Hyatt House Gebze;Hyatt%20House%20Gebze;istxg;https://www.hyatt.com/en-US/hotel/turkey/hyatt-house-gebze/istxg;1
Hyatt Centric Sector 17 Chandigarh;Hyatt%20Centric%20Sector%2017%20Chandigarh;ixcct;https://www.hyatt.com/en-US/hotel/india/hyatt-centric-sector-17-chandigarh/ixcct;1
Hyatt Regency Oryx Doha;Hyatt%20Regency%20Oryx%20Doha;dohrd;https://www.hyatt.com/en-US/hotel/qatar/hyatt-regency-oryx-doha/dohrd;1
Hyatt Place Dubai Al Rigga;Hyatt%20Place%20Dubai%20Al%20Rigga;dxbzd;https://www.hyatt.com/en-US/hotel/united-arab-emirates/hyatt-place-dubai-al-rigga/dxbzd;1
Hyatt Place Dubai Baniyas Square;Hyatt%20Place%20Dubai%20Baniyas%20Square;dxbzb;https://www.hyatt.com/en-US/hotel/united-arab-emirates/hyatt-place-dubai-baniyas-square/dxbzb;1
Hyatt Place Dubai Jumeirah;Hyatt%20Place%20Dubai%20Jumeirah;dxbza;https://www.hyatt.com/en-US/hotel/united-arab-emirates/hyatt-place-dubai-jumeirah/dxbza;1
Hyatt Regency Chandigarh;Hyatt%20Regency%20Chandigarh;ixchr;https://www.hyatt.com/en-US/hotel/india/hyatt-regency-chandigarh/ixchr;1
Hyatt Raipur;Hyatt%20Raipur;rprhy;https://www.hyatt.com/en-US/hotel/india/hyatt-raipur/rprhy;1
Hyatt Centric Candolim Goa;Hyatt%20Centric%20Candolim%20Goa;goazc;https://www.hyatt.com/en-US/hotel/india/hyatt-centric-candolim-goa/goazc;1
Hyatt Ahmedabad;Hyatt%20Ahmedabad;amdhy;https://www.hyatt.com/en-US/hotel/india/hyatt-ahmedabad/amdhy;1
Hyatt Place Vadodara;Hyatt%20Place%20Vadodara;bdqzv;https://www.hyatt.com/en-US/hotel/india/hyatt-place-vadodara/bdqzv;1
Hyatt Regency Ahmedabad;Hyatt%20Regency%20Ahmedabad;amdhr;https://www.hyatt.com/en-US/hotel/india/hyatt-regency-ahmedabad/amdhr;1
Hyatt Place Gurgaon Udyog Vihar;Hyatt%20Place%20Gurgaon%20Udyog%20Vihar;delzo;https://www.hyatt.com/en-US/hotel/india/hyatt-place-gurgaon-udyog-vihar/delzo;1
Hyatt Regency Gurgaon;Hyatt%20Regency%20Gurgaon;delrg;https://www.hyatt.com/en-US/hotel/india/hyatt-regency-gurgaon/delrg;1
Hyatt Centric MG Road Bangalore;Hyatt%20Centric%20MG%20Road%20Bangalore;blrhy;https://www.hyatt.com/en-US/hotel/india/hyatt-centric-mg-road-bangalore/blrhy;1
Hyatt Place Hampi;Hyatt%20Place%20Hampi;hbxzh;https://www.hyatt.com/en-US/hotel/india/hyatt-place-hampi/hbxzh;1
Grand Hyatt Kochi Bolgatty;Grand%20Hyatt%20Kochi%20Bolgatty;cokgh;https://www.hyatt.com/en-US/hotel/india/grand-hyatt-kochi-bolgatty/cokgh;1
Hyatt Regency Thrissur;Hyatt%20Regency%20Thrissur;cokrt;https://www.hyatt.com/en-US/hotel/india/hyatt-regency-thrissur/cokrt;1
Hyatt Place Pune Hinjawadi;Hyatt%20Place%20Pune%20Hinjawadi;pnqzp;https://www.hyatt.com/en-US/hotel/india/hyatt-place-pune-hinjawadi/pnqzp;1
Hyatt Pune;Hyatt%20Pune;pnqhy;https://www.hyatt.com/en-US/hotel/india/hyatt-pune/pnqhy;1
Hyatt Regency Mumbai;Hyatt%20Regency%20Mumbai;mumba;https://www.hyatt.com/en-US/hotel/india/hyatt-regency-mumbai/mumba;1
Hyatt Regency Amritsar;Hyatt%20Regency%20Amritsar;atqhy;https://www.hyatt.com/en-US/hotel/india/hyatt-regency-amritsar/atqhy;1
Hyatt Regency Ludhiana;Hyatt%20Regency%20Ludhiana;luhrl;https://www.hyatt.com/en-US/hotel/india/hyatt-regency-ludhiana/luhrl;1
Hyatt Regency Chennai;Hyatt%20Regency%20Chennai;chenn;https://www.hyatt.com/en-US/hotel/india/hyatt-regency-chennai/chenn;1
Park Hyatt Chennai;Park%20Hyatt%20Chennai;cheph;https://www.hyatt.com/en-US/hotel/india/park-hyatt-chennai/cheph;1
Hyatt Hyderabad Gachibowli;Hyatt%20Hyderabad%20Gachibowli;hydhy;https://www.hyatt.com/en-US/hotel/india/hyatt-hyderabad-gachibowli/hydhy;1
Hyatt Place Hyderabad Banjara Hills;Hyatt%20Place%20Hyderabad%20Banjara%20Hills;hydzh;https://www.hyatt.com/en-US/hotel/india/hyatt-place-hyderabad-banjara-hills/hydzh;1
Hyatt Regency Lucknow;Hyatt%20Regency%20Lucknow;lkorl;https://www.hyatt.com/en-US/hotel/india/hyatt-regency-lucknow/lkorl;1
Hyatt Regency Kolkata;Hyatt%20Regency%20Kolkata;kolka;https://www.hyatt.com/en-US/hotel/india/hyatt-regency-kolkata/kolka;1
Alila Solo;Alila%20Solo;socal;https://www.hyatt.com/en-US/hotel/indonesia/alila-solo/socal;1
Hyatt Regency Yogyakarta;Hyatt%20Regency%20Yogyakarta;yogya;https://www.hyatt.com/en-US/hotel/indonesia/hyatt-regency-yogyakarta/yogya;1
Studios at Alila Seminyak;Studios%20at%20Alila%20Seminyak;dpsat;https://www.hyatt.com/en-US/hotel/indonesia/studios-at-alila-seminyak/dpsat;1
Alila Bangsar Kuala Lumpur;Alila%20Bangsar%20Kuala%20Lumpur;kulal;https://www.hyatt.com/en-US/hotel/malaysia/alila-bangsar-kuala-lumpur/kulal;1
Hyatt Regency Kinabalu;Hyatt%20Regency%20Kinabalu;bkiki;https://www.hyatt.com/en-US/hotel/malaysia/hyatt-regency-kinabalu/bkiki;1
Hyatt Regency Kuantan Resort;Hyatt%20Regency%20Kuantan%20Resort;kuakt;https://www.hyatt.com/en-US/hotel/malaysia/hyatt-regency-kuantan-resort/kuakt;1
Hyatt Place Kathmandu;Hyatt%20Place%20Kathmandu;ktmzk;https://www.hyatt.com/en-US/hotel/nepal/hyatt-place-kathmandu/ktmzk;1
Hyatt Regency Kathmandu;Hyatt%20Regency%20Kathmandu;kathm;https://www.hyatt.com/en-US/hotel/nepal/hyatt-regency-kathmandu/kathm;1
Hyatt Regency Dushanbe;Hyatt%20Regency%20Dushanbe;dushr;https://www.hyatt.com/en-US/hotel/tajikistan/hyatt-regency-dushanbe/dushr;1
Hyatt Place Bangkok Sukhumvit;Hyatt%20Place%20Bangkok%20Sukhumvit;bkkzs;https://www.hyatt.com/en-US/hotel/thailand/hyatt-place-bangkok-sukhumvit/bkkzs;1
Hyatt Regency West Hanoi;Hyatt%20Regency%20West%20Hanoi;hanrh;https://www.hyatt.com/en-US/hotel/vietnam/hyatt-regency-west-hanoi/hanrh;1
Grand Hyatt Hefei;Grand%20Hyatt%20Hefei;hfegh;https://www.hyatt.com/en-US/hotel/china/grand-hyatt-hefei/hfegh;1
Grand WUJI Hotel;Grand%20WUJI%20Hotel;nkgub;https://www.hyatt.com/en-US/hotel/china/grand-wuji-hotel/nkgub;1
Hyatt House Chengdu Pebble Walk;Hyatt%20House%20Chengdu%20Pebble%20Walk;ctuxc;https://www.hyatt.com/en-US/hotel/china/hyatt-house-chengdu-pebble-walk/ctuxc;1
Hyatt House Shanghai Hongqiao CBD;Hyatt%20House%20Shanghai%20Hongqiao%20CBD;shaxh;https://www.hyatt.com/en-US/hotel/china/hyatt-house-shanghai-hongqiao-cbd/shaxh;1
Hyatt House Shanghai New Hongqiao;Hyatt%20House%20Shanghai%20New%20Hongqiao;shaxn;https://www.hyatt.com/en-US/hotel/china/hyatt-house-shanghai-new-hongqiao/shaxn;1
Hyatt House Shenzhen Airport;Hyatt%20House%20Shenzhen%20Airport;szxxa;https://www.hyatt.com/en-US/hotel/china/hyatt-house-shenzhen-airport/szxxa;1
Hyatt House Yinchuan Dayuecheng;Hyatt%20House%20Yinchuan%20Dayuecheng;incxd;https://www.hyatt.com/en-US/hotel/china/hyatt-house-yinchuan-dayuecheng/incxd;1
Hyatt Place Beijing Daxing;Hyatt%20Place%20Beijing%20Daxing;nayzd;https://www.hyatt.com/en-US/hotel/china/hyatt-place-beijing-daxing/nayzd;1
Hyatt Place Changchun Jingyue;Hyatt%20Place%20Changchun%20Jingyue;cgqzc;https://www.hyatt.com/en-US/hotel/china/hyatt-place-changchun-jingyue/cgqzc;1
Hyatt Place Changsha Airport;Hyatt%20Place%20Changsha%20Airport;csxza;https://www.hyatt.com/en-US/hotel/china/hyatt-place-changsha-airport/csxza;1
Hyatt Place Changsha Meixihu;Hyatt%20Place%20Changsha%20Meixihu;csxzm;https://www.hyatt.com/en-US/hotel/china/hyatt-place-changsha-meixihu/csxzm;1
Hyatt Place Chengdu Pebble Walk;Hyatt%20Place%20Chengdu%20Pebble%20Walk;ctuzc;https://www.hyatt.com/en-US/hotel/china/hyatt-place-chengdu-pebble-walk/ctuzc;1
Hyatt Place Deqing;Hyatt%20Place%20Deqing;hghzm;https://www.hyatt.com/en-US/hotel/china/hyatt-place-deqing/hghzm;1
Hyatt Place Foshan Lishui;Hyatt%20Place%20Foshan%20Lishui;canzf;https://www.hyatt.com/en-US/hotel/china/hyatt-place-foshan-lishui/canzf;1
Hyatt Place Liuzhou;Hyatt%20Place%20Liuzhou;lzhzl;https://www.hyatt.com/en-US/hotel/china/hyatt-place-liuzhou/lzhzl;1
Hyatt Place Shanghai Hongqiao CBD;Hyatt%20Place%20Shanghai%20Hongqiao%20CBD;shazh;https://www.hyatt.com/en-US/hotel/china/hyatt-place-shanghai-hongqiao-cbd/shazh;1
Hyatt Place Shanghai New Hongqiao;Hyatt%20Place%20Shanghai%20New%20Hongqiao;shazn;https://www.hyatt.com/en-US/hotel/china/hyatt-place-shanghai-new-hongqiao/shazn;1
Hyatt Place Shanghai Tianshan Plaza;Hyatt%20Place%20Shanghai%20Tianshan%20Plaza;shazc;https://www.hyatt.com/en-US/hotel/china/hyatt-place-shanghai-tianshan-plaza/shazc;1
Hyatt Place Shenzhen Airport;Hyatt%20Place%20Shenzhen%20Airport;szxza;https://www.hyatt.com/en-US/hotel/china/hyatt-place-shenzhen-airport/szxza;1
Hyatt Place Shenzhen Dongmen;Hyatt%20Place%20Shenzhen%20Dongmen;szxzs;https://www.hyatt.com/en-US/hotel/china/hyatt-place-shenzhen-dongmen/szxzs;1
Hyatt Place Taiyuan Longcheng;Hyatt%20Place%20Taiyuan%20Longcheng;tnyzt;https://www.hyatt.com/en-US/hotel/china/hyatt-place-taiyuan-longcheng/tnyzt;1
Hyatt Place Tongxiang Train Station;Hyatt%20Place%20Tongxiang%20Train%20Station;hghzt;https://www.hyatt.com/en-US/hotel/china/hyatt-place-tongxiang-train-station/hghzt;1
Hyatt Place Yinchuan Dayuecheng;Hyatt%20Place%20Yinchuan%20Dayuecheng;inczd;https://www.hyatt.com/en-US/hotel/china/hyatt-place-yinchuan-dayuecheng/inczd;1
Hyatt Place Zhuhai Jinshi;Hyatt%20Place%20Zhuhai%20Jinshi;zuhzj;https://www.hyatt.com/en-US/hotel/china/hyatt-place-zhuhai-jinshi/zuhzj;1
Hyatt Regency Changchun;Hyatt%20Regency%20Changchun;cgqhr;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-changchun/cgqhr;1
Hyatt Regency Chongqing;Hyatt%20Regency%20Chongqing;chong;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-chongqing/chong;1
Hyatt Regency Fuzhou Cangshan;Hyatt%20Regency%20Fuzhou%20Cangshan;fochr;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-fuzhou-cangshan/fochr;1
Hyatt Regency Guangzhou Zengcheng;Hyatt%20Regency%20Guangzhou%20Zengcheng;canhr;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-guangzhou-zengcheng/canhr;1
Hyatt Regency Guiyang;Hyatt%20Regency%20Guiyang;guihr;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-guiyang/guihr;1
Hyatt Regency Jinan;Hyatt%20Regency%20Jinan;jinhr;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-jinan/jinhr;1
Hyatt Regency Lanzhou;Hyatt%20Regency%20Lanzhou;lhwrl;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-lanzhou/lhwrl;1
Hyatt Regency Liberation Square Chongqing;Hyatt%20Regency%20Liberation%20Square%20Chongqing;ckgro;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-liberation-square-chongqing/ckgro;1
Hyatt Regency Ningbo Hangzhou Bay;Hyatt%20Regency%20Ningbo%20Hangzhou%20Bay;ngbrn;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-ningbo-hangzhou-bay/ngbrn;1
Hyatt Regency Shanghai Jiading;Hyatt%20Regency%20Shanghai%20Jiading;sharj;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-shanghai-jiading/sharj;1
Hyatt Regency Shenzhen Airport;Hyatt%20Regency%20Shenzhen%20Airport;szxra;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-shenzhen-airport/szxra;1
Hyatt Regency Tianjin East;Hyatt%20Regency%20Tianjin%20East;etihr;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-tianjin-east/etihr;1
Hyatt Regency Wuhan Optics Valley;Hyatt%20Regency%20Wuhan%20Optics%20Valley;wuhrw;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-wuhan-optics-valley/wuhrw;1
Hyatt Regency Wuxi;Hyatt%20Regency%20Wuxi;wuxhr;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-wuxi/wuxhr;1
Hyatt Regency Xiamen Wuyuanwan;Hyatt%20Regency%20Xiamen%20Wuyuanwan;xmnrw;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-xiamen-wuyuanwan/xmnrw;1
Hyatt Regency Xuzhou;Hyatt%20Regency%20Xuzhou;xuzrx;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-xuzhou/xuzrx;1
Hyatt Regency Zhenjiang;Hyatt%20Regency%20Zhenjiang;czxrz;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-zhenjiang/czxrz;1
Hyatt Regency Zhuzhou;Hyatt%20Regency%20Zhuzhou;csxrz;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-zhuzhou/csxrz;1
UrCove Chengdu City Center;UrCove%20Chengdu%20City%20Center;uc008;https://www.hyatt.com/en-US/hotel/china/urcove-chengdu-city-center/uc008;1
UrCove Hangzhou Riverside CBD;UrCove%20Hangzhou%20Riverside%20CBD;uc011;https://www.hyatt.com/en-US/hotel/china/urcove-hangzhou-riverside-cbd/uc011;1
UrCove Nanjing Downtown;UrCove%20Nanjing%20Downtown;uc018;https://www.hyatt.com/en-US/hotel/china/urcove-nanjing-downtown/uc018;1
UrCove Nanjing South Railway Station;UrCove%20Nanjing%20South%20Railway%20Station;uc006;https://www.hyatt.com/en-US/hotel/china/urcove-nanjing-south-railway-station/uc006;1
UrCove Shanghai Jing'an;UrCove%20Shanghai%20Jing%27an;uc002;https://www.hyatt.com/en-US/hotel/china/urcove-jingan-shanghai/uc002;1
UrCove Shanghai Lujiazui EXPO;UrCove%20Shanghai%20Lujiazui%20EXPO;uc001;https://www.hyatt.com/en-US/hotel/china/urcove-shanghai-lujiazui-expo/uc001;1
UrCove Shanghai Wujiaochang;UrCove%20Shanghai%20Wujiaochang;uc005;https://www.hyatt.com/en-US/hotel/china/urcove-shanghai-wujiaochang/uc005;1
UrCove Shigatse;UrCove%20Shigatse;uc013;https://www.hyatt.com/en-US/hotel/china/urcove-shigatse/uc013;1
Hyatt Place Kelowna;Hyatt%20Place%20Kelowna;ylwzk;https://www.hyatt.com/en-US/hotel/canada/hyatt-place-kelowna/ylwzk;2
Hyatt Place Ottawa - West;Hyatt%20Place%20Ottawa%20-%20West;yowzo;https://www.hyatt.com/en-US/hotel/canada/hyatt-place-ottawa-west/yowzo;2
Hyatt Place Toronto/Mississauga Centre;Hyatt%20Place%20Toronto%2FMississauga%20Centre;yyzzm;https://www.hyatt.com/en-US/hotel/canada/hyatt-place-toronto-mississauga-centre/yyzzm;2
Hyatt Regency Birmingham - The Wynfrey Hotel;Hyatt%20Regency%20Birmingham%20-%20The%20Wynfrey%20Hotel;bhmhr;https://www.hyatt.com/en-US/hotel/alabama/hyatt-regency-birmingham-the-wynfrey-hotel/bhmhr;2
Hyatt Place Fairbanks;Hyatt%20Place%20Fairbanks;faizf;https://www.hyatt.com/en-US/hotel/alaska/hyatt-place-fairbanks/faizf;2
Hyatt Place Phoenix-North;Hyatt%20Place%20Phoenix-North;phxzn;https://www.hyatt.com/en-US/hotel/arizona/hyatt-place-phoenix-north/phxzn;2
Hyatt Place Phoenix/Chandler-Fashion Center;Hyatt%20Place%20Phoenix%2FChandler-Fashion%20Center;phxzc;https://www.hyatt.com/en-US/hotel/arizona/hyatt-place-phoenix-chandler-fashion-center/phxzc;2
Hyatt Place Phoenix/Gilbert;Hyatt%20Place%20Phoenix%2FGilbert;phxzg;https://www.hyatt.com/en-US/hotel/arizona/hyatt-place-phoenix-gilbert/phxzg;2
Hyatt Place Phoenix/Mesa;Hyatt%20Place%20Phoenix%2FMesa;phxzm;https://www.hyatt.com/en-US/hotel/arizona/hyatt-place-phoenix-mesa/phxzm;2
Hyatt Place Tempe/Phoenix Airport;Hyatt%20Place%20Tempe%2FPhoenix%20Airport;phxza;https://www.hyatt.com/en-US/hotel/arizona/hyatt-place-tempe-phoenix-airport/phxza;2
Hyatt Place Fayetteville / Springdale;Hyatt%20Place%20Fayetteville%20%2F%20Springdale;xnazf;https://www.hyatt.com/en-US/hotel/arkansas/hyatt-place-fayetteville-springdale/xnazf;2
El Capitan Hotel;El%20Capitan%20Hotel;fatjd;https://www.hyatt.com/en-US/hotel/california/jdv-el-capitan/fatjd;2
Hyatt House Cypress/Anaheim;Hyatt%20House%20Cypress%2FAnaheim;snaxc;https://www.hyatt.com/en-US/hotel/california/hyatt-house-cypress-anaheim/snaxc;2
Hyatt House Irvine/John Wayne Airport;Hyatt%20House%20Irvine%2FJohn%20Wayne%20Airport;snaxi;https://www.hyatt.com/en-US/hotel/california/hyatt-house-irvine-john-wayne-airport/snaxi;2
Hyatt Place Bakersfield;Hyatt%20Place%20Bakersfield;bflzb;https://www.hyatt.com/en-US/hotel/california/hyatt-place-bakersfield/bflzb;2
Hyatt Place Delano;Hyatt%20Place%20Delano;fatzd;https://www.hyatt.com/en-US/hotel/california/hyatt-place-delano/fatzd;2
Hyatt Place Fresno;Hyatt%20Place%20Fresno;fchzn;https://www.hyatt.com/en-US/hotel/california/hyatt-place-fresno/fchzn;2
Hyatt Place Ontario/Rancho Cucamonga;Hyatt%20Place%20Ontario%2FRancho%20Cucamonga;ontzo;https://www.hyatt.com/en-US/hotel/california/hyatt-place-ontario-rancho-cucamonga/ontzo;2
Hyatt Place Riverside/Downtown;Hyatt%20Place%20Riverside%2FDowntown;ralzr;https://www.hyatt.com/en-US/hotel/california/hyatt-place-riverside-downtown/ralzr;2
Hyatt Place Sacramento/Rancho Cordova;Hyatt%20Place%20Sacramento%2FRancho%20Cordova;saczr;https://www.hyatt.com/en-US/hotel/california/hyatt-place-sacramento-rancho-cordova/saczr;2
Hyatt Place Sacramento/Roseville;Hyatt%20Place%20Sacramento%2FRoseville;saczv;https://www.hyatt.com/en-US/hotel/california/hyatt-place-sacramento-roseville/saczv;2
Hyatt Place San Diego/Vista-Carlsbad;Hyatt%20Place%20San%20Diego%2FVista-Carlsbad;crqzs;https://www.hyatt.com/en-US/hotel/california/hyatt-place-san-diego-vista-carlsbad/crqzs;2
Hyatt Place Vacaville;Hyatt%20Place%20Vacaville;oakzv;https://www.hyatt.com/en-US/hotel/california/hyatt-place-vacaville/oakzv;2
Hyatt Regency Valencia;Hyatt%20Regency%20Valencia;valen;https://www.hyatt.com/en-US/hotel/california/hyatt-regency-valencia/valen;2
Hyatt House Boulder/Broomfield;Hyatt%20House%20Boulder%2FBroomfield;denxb;https://www.hyatt.com/en-US/hotel/colorado/hyatt-house-boulder-broomfield/denxb;2
Hyatt House Denver / Aurora;Hyatt%20House%20Denver%20%2F%20Aurora;denxo;https://www.hyatt.com/en-US/hotel/colorado/hyatt-house-denver-aurora/denxo;2
Hyatt House Denver Airport;Hyatt%20House%20Denver%20Airport;denxa;https://www.hyatt.com/en-US/hotel/colorado/hyatt-house-denver-airport/denxa;2
Hyatt House Denver Tech Center;Hyatt%20House%20Denver%20Tech%20Center;denxt;https://www.hyatt.com/en-US/hotel/colorado/hyatt-house-denver-tech-center/denxt;2
Hyatt House Denver/Lakewood at Belmar;Hyatt%20House%20Denver%2FLakewood%20at%20Belmar;denxl;https://www.hyatt.com/en-US/hotel/colorado/hyatt-house-denver-lakewood-at-belmar/denxl;2
Hyatt Place Colorado Springs / Downtown;Hyatt%20Place%20Colorado%20Springs%20%2F%20Downtown;denzp;https://www.hyatt.com/en-US/hotel/colorado/hyatt-place-colorado-springs-downtown/denzp;2
